City_ID,County,Rainfall (inches),Month,Year
6305,Santa Barbara,0.14,February,2022
6306,Santa Clara,0.16,February,2022
6307,Santa Cruz,0.08,February,2022
6308,Shasta,0.07,February,2022
6309,Sierra,0.71,February,2022
6310,Siskiyou,0.41,February,2022
6311,Solano,0.02,February,2022
6312,Sonoma,0.08,February,2022
6313,Stanislaus,0.07,February,2022
6314,Sutter,0.0,February,2022
6315,Tehama,0.03,February,2022
6316,Trinity,0.21,February,2022
6317,Tulare,0.59,February,2022
6318,Tuolumne,0.44,February,2022
6319,Ventura,0.09,February,2022
6320,Yolo,0.01,February,2022
6321,Yuba,0.09,February,2022
6322,Alameda,0.68,March,2022
6323,Alpine,1.46,March,2022
6324,Amador,1.42,March,2022
6325,Butte,1.42,March,2022
6326,Calaveras,1.3,March,2022
6327,Colusa,0.92,March,2022
6328,Contra Costa,0.67,March,2022
6329,Del Norte,4.78,March,2022
6330,El Dorado,1.5,March,2022
6331,Fresno,1.58,March,2022
6332,Glenn,1.04,March,2022
6333,Humboldt,2.66,March,2022
6334,Imperial,0.05,March,2022
6335,Inyo,0.19,March,2022
6336,Kern,1.13,March,2022
6337,Kings,1.08,March,2022
6338,Lake,1.37,March,2022
6339,Lassen,0.75,March,2022
6340,Los Angeles,1.29,March,2022
6341,Madera,1.71,March,2022
6342,Marin,1.04,March,2022
6343,Mariposa,1.6,March,2022
6344,Mendocino,1.58,March,2022
6345,Merced,0.93,March,2022
6346,Modoc,0.75,March,2022
6347,Mono,0.63,March,2022
6348,Monterey,1.41,March,2022
6349,Napa,1.03,March,2022
6350,Nevada,1.44,March,2022
6351,Orange,1.09,March,2022
6352,Placer,1.41,March,2022
6353,Plumas,1.01,March,2022
6354,Riverside,0.35,March,2022
6355,Sacramento,1.0,March,2022
6356,San Benito,1.17,March,2022
6357,San Bernardino,0.21,March,2022
6358,San Diego,1.71,March,2022
6359,San Francisco,0.61,March,2022
6360,San Joaquin,0.68,March,2022
6361,San Luis Obispo,1.16,March,2022
6362,San Mateo,1.02,March,2022
6363,Santa Barbara,1.64,March,2022
6364,Santa Clara,0.91,March,2022
6365,Santa Cruz,1.63,March,2022
6366,Shasta,1.29,March,2022
6367,Sierra,1.06,March,2022
6368,Siskiyou,1.72,March,2022
6369,Solano,0.65,March,2022
6370,Sonoma,1.52,March,2022
6371,Stanislaus,0.87,March,2022
6372,Sutter,0.84,March,2022
6373,Tehama,1.23,March,2022
6374,Trinity,1.52,March,2022
6375,Tulare,1.72,March,2022
6376,Tuolumne,1.47,March,2022
6377,Ventura,1.91,March,2022
6378,Yolo,1.0,March,2022
6379,Yuba,1.25,March,2022
6380,Alameda,1.35,April,2022
6381,Alpine,3.24,April,2022
6382,Amador,3.74,April,2022
6383,Butte,3.79,April,2022
6384,Calaveras,3.41,April,2022
6385,Colusa,0.57,April,2022
6386,Contra Costa,1.18,April,2022
6387,Del Norte,9.27,April,2022
6388,El Dorado,5.93,April,2022
6389,Fresno,0.89,April,2022
6390,Glenn,0.79,April,2022
6391,Humboldt,6.66,April,2022
6392,Imperial,0.0,April,2022
6393,Inyo,0.04,April,2022
6394,Kern,0.36,April,2022
6395,Kings,0.19,April,2022
6396,Lake,3.35,April,2022
6397,Lassen,2.72,April,2022
6398,Los Angeles,0.31,April,2022
6399,Madera,1.77,April,2022
6400,Marin,2.43,April,2022
6401,Mariposa,2.86,April,2022
6402,Mendocino,5.33,April,2022
6403,Merced,0.74,April,2022
6404,Modoc,2.73,April,2022
6405,Mono,0.58,April,2022
6406,Monterey,0.79,April,2022
6407,Napa,1.87,April,2022
6408,Nevada,6.38,April,2022
6409,Orange,0.21,April,2022
6410,Placer,5.8,April,2022
6411,Plumas,5.09,April,2022
6412,Riverside,0.12,April,2022
6413,Sacramento,1.13,April,2022
6414,San Benito,0.63,April,2022
6415,San Bernardino,0.07,April,2022
6416,San Diego,0.26,April,2022
6417,San Francisco,1.58,April,2022
6418,San Joaquin,0.82,April,2022
6419,San Luis Obispo,0.46,April,2022
6420,San Mateo,2.19,April,2022
6421,Santa Barbara,0.37,April,2022
6422,Santa Clara,1.67,April,2022
6423,Santa Cruz,2.68,April,2022
6424,Shasta,4.16,April,2022
6425,Sierra,5.64,April,2022
6426,Siskiyou,3.95,April,2022
6427,Solano,0.87,April,2022
6428,Sonoma,3.29,April,2022
6429,Stanislaus,0.63,April,2022
6430,Sutter,0.74,April,2022
6431,Tehama,2.43,April,2022
6432,Trinity,5.25,April,2022
6433,Tulare,0.75,April,2022
6434,Tuolumne,3.67,April,2022
6435,Ventura,0.32,April,2022
6436,Yolo,0.84,April,2022
6437,Yuba,3.69,April,2022
6438,Alameda,0.01,May,2022
6439,Alpine,0.65,May,2022
6440,Amador,0.2,May,2022
6441,Butte,0.53,May,2022
6442,Calaveras,0.1,May,2022
6443,Colusa,0.11,May,2022
6444,Contra Costa,0.01,May,2022
6445,Del Norte,5.53,May,2022
6446,El Dorado,0.57,May,2022
6447,Fresno,0.0,May,2022
6448,Glenn,0.2,May,2022
6449,Humboldt,2.71,May,2022
6450,Imperial,0.0,May,2022
6451,Inyo,0.0,May,2022
6452,Kern,0.0,May,2022
6453,Kings,0.0,May,2022
6454,Lake,0.36,May,2022
6455,Lassen,0.64,May,2022
6456,Los Angeles,0.02,May,2022
6457,Madera,0.02,May,2022
6458,Marin,0.02,May,2022
6459,Mariposa,0.05,May,2022
6460,Mendocino,0.95,May,2022
6461,Merced,0.0,May,2022
6462,Modoc,1.03,May,2022
6463,Mono,0.08,May,2022
6464,Monterey,0.0,May,2022
6465,Napa,0.13,May,2022
6466,Nevada,0.6,May,2022
6467,Orange,0.01,May,2022
6468,Placer,0.67,May,2022
6469,Plumas,0.55,May,2022
6470,Riverside,0.0,May,2022
6471,Sacramento,0.04,May,2022
6472,San Benito,0.0,May,2022
6473,San Bernardino,0.0,May,2022
6474,San Diego,0.01,May,2022
6475,San Francisco,0.01,May,2022
6476,San Joaquin,0.01,May,2022
6477,San Luis Obispo,0.0,May,2022
6478,San Mateo,0.05,May,2022
6479,Santa Barbara,0.01,May,2022
6480,Santa Clara,0.03,May,2022
6481,Santa Cruz,0.01,May,2022
6482,Shasta,0.43,May,2022
6483,Sierra,0.62,May,2022
6484,Siskiyou,1.11,May,2022
6485,Solano,0.05,May,2022
6486,Sonoma,0.19,May,2022
6487,Stanislaus,0.01,May,2022
6488,Sutter,0.06,May,2022
6489,Tehama,0.25,May,2022
6490,Trinity,1.01,May,2022
6491,Tulare,0.0,May,2022
6492,Tuolumne,0.29,May,2022
6493,Ventura,0.01,May,2022
6494,Yolo,0.04,May,2022
6495,Yuba,0.24,May,2022
6496,Alameda,0.07,June,2022
6497,Alpine,0.58,June,2022
6498,Amador,0.47,June,2022
6499,Butte,1.26,June,2022
6500,Calaveras,0.25,June,2022
6501,Colusa,0.4,June,2022
6502,Contra Costa,0.09,June,2022
6503,Del Norte,3.53,June,2022
6504,El Dorado,0.91,June,2022
6505,Fresno,0.05,June,2022
6506,Glenn,0.5,June,2022
6507,Humboldt,1.55,June,2022
6508,Imperial,0.0,June,2022
6509,Inyo,0.09,June,2022
6510,Kern,0.17,June,2022
6511,Kings,0.05,June,2022
6512,Lake,0.66,June,2022
6513,Lassen,1.48,June,2022
6514,Los Angeles,0.13,June,2022
6515,Madera,0.02,June,2022
6516,Marin,0.56,June,2022
6517,Mariposa,0.08,June,2022
6518,Mendocino,1.07,June,2022
6519,Merced,0.01,June,2022
6520,Modoc,1.27,June,2022
6521,Mono,0.07,June,2022
6522,Monterey,0.07,June,2022
6523,Napa,0.29,June,2022
6524,Nevada,1.39,June,2022
6525,Orange,0.06,June,2022
6526,Placer,1.02,June,2022
6527,Plumas,1.27,June,2022
6528,Riverside,0.04,June,2022
6529,Sacramento,0.16,June,2022
6530,San Benito,0.17,June,2022
6531,San Bernardino,0.04,June,2022
6532,San Diego,0.02,June,2022
6533,San Francisco,0.36,June,2022
6534,San Joaquin,0.07,June,2022
6535,San Luis Obispo,0.0,June,2022
6536,San Mateo,0.12,June,2022
6537,Santa Barbara,0.0,June,2022
6538,Santa Clara,0.02,June,2022
6539,Santa Cruz,0.06,June,2022
6540,Shasta,1.14,June,2022
6541,Sierra,1.61,June,2022
6542,Siskiyou,1.17,June,2022
6543,Solano,0.17,June,2022
6544,Sonoma,0.82,June,2022
6545,Stanislaus,0.01,June,2022
6546,Sutter,0.3,June,2022
6547,Tehama,1.07,June,2022
6548,Trinity,1.12,June,2022
6549,Tulare,0.16,June,2022
6550,Tuolumne,0.3,June,2022
6551,Ventura,0.02,June,2022
6552,Yolo,0.26,June,2022
6553,Yuba,0.84,June,2022
6554,Alameda,0.0,July,2022
6555,Alpine,0.08,July,2022
6556,Amador,0.01,July,2022
6557,Butte,0.0,July,2022
6558,Calaveras,0.0,July,2022
6559,Colusa,0.01,July,2022
6560,Contra Costa,0.0,July,2022
6561,Del Norte,0.5,July,2022
6562,El Dorado,0.01,July,2022
6563,Fresno,0.07,July,2022
6564,Glenn,0.01,July,2022
6565,Humboldt,0.57,July,2022
6566,Imperial,0.02,July,2022
6567,Inyo,0.17,July,2022
6568,Kern,0.01,July,2022
6569,Kings,0.0,July,2022
6570,Lake,0.04,July,2022
6571,Lassen,0.01,July,2022
6572,Los Angeles,0.02,July,2022
6573,Madera,0.05,July,2022
6574,Marin,0.01,July,2022
6575,Mariposa,0.02,July,2022
6576,Mendocino,0.13,July,2022
6577,Merced,0.0,July,2022
6578,Modoc,0.03,July,2022
6579,Mono,0.35,July,2022
6580,Monterey,0.0,July,2022
6581,Napa,0.01,July,2022
6582,Nevada,0.01,July,2022
6583,Orange,0.01,July,2022
6584,Placer,0.01,July,2022
6585,Plumas,0.01,July,2022
6586,Riverside,0.05,July,2022
6587,Sacramento,0.0,July,2022
6588,San Benito,0.0,July,2022
6589,San Bernardino,0.44,July,2022
6590,San Diego,0.01,July,2022
6591,San Francisco,0.04,July,2022
6592,San Joaquin,0.0,July,2022
6593,San Luis Obispo,0.0,July,2022
6594,San Mateo,0.04,July,2022
6595,Santa Barbara,0.0,July,2022
6596,Santa Clara,0.01,July,2022
6597,Santa Cruz,0.02,July,2022
6598,Shasta,0.06,July,2022
6599,Sierra,0.01,July,2022
6600,Siskiyou,0.48,July,2022
6601,Solano,0.0,July,2022
6602,Sonoma,0.02,July,2022
6603,Stanislaus,0.01,July,2022
6604,Sutter,0.0,July,2022
6605,Tehama,0.01,July,2022
6606,Trinity,0.21,July,2022
6607,Tulare,0.0,July,2022
6608,Tuolumne,0.03,July,2022
6609,Ventura,0.0,July,2022
6610,Yolo,0.0,July,2022
6611,Yuba,0.0,July,2022
6612,Alameda,0.0,August,2022
6613,Alpine,1.33,August,2022
6614,Amador,0.16,August,2022
6615,Butte,0.01,August,2022
6616,Calaveras,0.17,August,2022
6617,Colusa,0.01,August,2022
6618,Contra Costa,0.0,August,2022
6619,Del Norte,0.04,August,2022
6620,El Dorado,0.21,August,2022
6621,Fresno,0.37,August,2022
6622,Glenn,0.03,August,2022
6623,Humboldt,0.03,August,2022
6624,Imperial,0.66,August,2022
6625,Inyo,1.24,August,2022
6626,Kern,0.08,August,2022
6627,Kings,0.01,August,2022
6628,Lake,0.05,August,2022
6629,Lassen,0.17,August,2022
6630,Los Angeles,0.01,August,2022
6631,Madera,0.33,August,2022
6632,Marin,0.04,August,2022
6633,Mariposa,0.23,August,2022
6634,Mendocino,0.05,August,2022
6635,Merced,0.02,August,2022
6636,Modoc,0.33,August,2022
6637,Mono,2.0,August,2022
6638,Monterey,0.03,August,2022
6639,Napa,0.08,August,2022
6640,Nevada,0.21,August,2022
6641,Orange,0.02,August,2022
6642,Placer,0.24,August,2022
6643,Plumas,0.1,August,2022
6644,Riverside,0.82,August,2022
6645,Sacramento,0.0,August,2022
6646,San Benito,0.02,August,2022
6647,San Bernardino,0.98,August,2022
6648,San Diego,0.24,August,2022
6649,San Francisco,0.01,August,2022
6650,San Joaquin,0.0,August,2022
6651,San Luis Obispo,0.0,August,2022
6652,San Mateo,0.03,August,2022
6653,Santa Barbara,0.0,August,2022
6654,Santa Clara,0.01,August,2022
6655,Santa Cruz,0.02,August,2022
6656,Shasta,0.02,August,2022
6657,Sierra,0.26,August,2022
6658,Siskiyou,0.18,August,2022
6659,Solano,0.02,August,2022
6660,Sonoma,0.13,August,2022
6661,Stanislaus,0.02,August,2022
6662,Sutter,0.0,August,2022
6663,Tehama,0.02,August,2022
6664,Trinity,0.06,August,2022
6665,Tulare,0.37,August,2022
6666,Tuolumne,0.7,August,2022
6667,Ventura,0.0,August,2022
6668,Yolo,0.0,August,2022
6669,Yuba,0.03,August,2022
6670,Alameda,0.59,September,2022
6671,Alpine,1.49,September,2022
6672,Amador,1.12,September,2022
6673,Butte,1.72,September,2022
6674,Calaveras,1.36,September,2022
6675,Colusa,1.18,September,2022
6676,Contra Costa,0.56,September,2022
6677,Del Norte,0.41,September,2022
6678,El Dorado,1.51,September,2022
6679,Fresno,0.77,September,2022
6680,Glenn,1.71,September,2022
6681,Humboldt,0.94,September,2022
6682,Imperial,0.9,September,2022
6683,Inyo,0.53,September,2022
6684,Kern,0.35,September,2022
6685,Kings,0.08,September,2022
6686,Lake,1.61,September,2022
6687,Lassen,1.07,September,2022
6688,Los Angeles,0.49,September,2022
6689,Madera,0.74,September,2022
6690,Marin,1.02,September,2022
6691,Mariposa,1.12,September,2022
6692,Mendocino,2.31,September,2022
6693,Merced,0.22,September,2022
6694,Modoc,0.99,September,2022
6695,Mono,1.43,September,2022
6696,Monterey,0.62,September,2022
6697,Napa,1.06,September,2022
6698,Nevada,1.63,September,2022
6699,Orange,0.42,September,2022
6700,Placer,1.54,September,2022
6701,Plumas,1.3,September,2022
6702,Riverside,0.74,September,2022
6703,Sacramento,0.46,September,2022
6704,San Benito,0.24,September,2022
6705,San Bernardino,0.36,September,2022
6706,San Diego,1.02,September,2022
6707,San Francisco,0.4,September,2022
6708,San Joaquin,0.32,September,2022
6709,San Luis Obispo,0.7,September,2022
6710,San Mateo,0.46,September,2022
6711,Santa Barbara,0.39,September,2022
6712,Santa Clara,0.85,September,2022
6713,Santa Cruz,1.13,September,2022
6714,Shasta,1.15,September,2022
6715,Sierra,1.58,September,2022
6716,Siskiyou,0.79,September,2022
6717,Solano,0.71,September,2022
6718,Sonoma,1.51,September,2022
6719,Stanislaus,0.26,September,2022
6720,Sutter,1.27,September,2022
6721,Tehama,1.37,September,2022
6722,Trinity,2.18,September,2022
6723,Tulare,0.16,September,2022
6724,Tuolumne,1.77,September,2022
6725,Ventura,0.38,September,2022
6726,Yolo,0.98,September,2022
6727,Yuba,1.28,September,2022
6728,Alameda,0.0,October,2022
6729,Alpine,0.2,October,2022
6730,Amador,0.06,October,2022
6731,Butte,0.0,October,2022
6732,Calaveras,0.04,October,2022
6733,Colusa,0.0,October,2022
6734,Contra Costa,0.0,October,2022
6735,Del Norte,0.43,October,2022
6736,El Dorado,0.08,October,2022
6737,Fresno,0.0,October,2022
6738,Glenn,0.0,October,2022
6739,Humboldt,0.24,October,2022
6740,Imperial,0.35,October,2022
6741,Inyo,0.0,October,2022
6742,Kern,0.01,October,2022
6743,Kings,0.0,October,2022
6744,Lake,0.03,October,2022
6745,Lassen,0.15,October,2022
6746,Los Angeles,0.18,October,2022
6747,Madera,0.03,October,2022
6748,Marin,0.01,October,2022
6749,Mariposa,0.08,October,2022
6750,Mendocino,0.17,October,2022
6751,Merced,0.0,October,2022
6752,Modoc,0.32,October,2022
6753,Mono,0.1,October,2022
6754,Monterey,0.01,October,2022
6755,Napa,0.0,October,2022
6756,Nevada,0.09,October,2022
6757,Orange,0.29,October,2022
6758,Placer,0.09,October,2022
6759,Plumas,0.01,October,2022
6760,Riverside,0.78,October,2022
6761,Sacramento,0.0,October,2022
6762,San Benito,0.0,October,2022
6763,San Bernardino,0.34,October,2022
6764,San Diego,0.61,October,2022
6765,San Francisco,0.0,October,2022
6766,San Joaquin,0.0,October,2022
6767,San Luis Obispo,0.0,October,2022
6768,San Mateo,0.03,October,2022
6769,Santa Barbara,0.03,October,2022
6770,Santa Clara,0.01,October,2022
6771,Santa Cruz,0.03,October,2022
6772,Shasta,0.03,October,2022
6773,Sierra,0.13,October,2022
6774,Siskiyou,0.24,October,2022
6775,Solano,0.0,October,2022
6776,Sonoma,0.05,October,2022
6777,Stanislaus,0.0,October,2022
6778,Sutter,0.0,October,2022
6779,Tehama,0.0,October,2022
6780,Trinity,0.07,October,2022
6781,Tulare,0.0,October,2022
6782,Tuolumne,0.15,October,2022
6783,Ventura,0.06,October,2022
6784,Yolo,0.0,October,2022
6785,Yuba,0.01,October,2022
6786,Alameda,2.03,November,2022
6787,Alpine,4.03,November,2022
6788,Amador,3.65,November,2022
6789,Butte,3.66,November,2022
6790,Calaveras,3.21,November,2022
6791,Colusa,1.83,November,2022
6792,Contra Costa,1.56,November,2022
6793,Del Norte,6.06,November,2022
6794,El Dorado,4.65,November,2022
6795,Fresno,1.66,November,2022
6796,Glenn,2.12,November,2022
6797,Humboldt,6.89,November,2022
6798,Imperial,0.05,November,2022
6799,Inyo,0.44,November,2022
6800,Kern,1.0,November,2022
6801,Kings,0.52,November,2022
6802,Lake,2.71,November,2022
6803,Lassen,1.3,November,2022
6804,Los Angeles,1.95,November,2022
6805,Madera,1.95,November,2022
6806,Marin,1.87,November,2022
6807,Mariposa,3.03,November,2022
6808,Mendocino,4.48,November,2022
6809,Merced,1.15,November,2022
6810,Modoc,2.0,November,2022
6811,Mono,1.57,November,2022
6812,Monterey,2.08,November,2022
6813,Napa,1.5,November,2022
6814,Nevada,4.68,November,2022
6815,Orange,1.79,November,2022
6816,Placer,4.2,November,2022
6817,Plumas,3.41,November,2022
6818,Riverside,0.66,November,2022
6819,Sacramento,1.45,November,2022
6820,San Benito,2.04,November,2022
6821,San Bernardino,0.62,November,2022
6822,San Diego,1.89,November,2022
6823,San Francisco,1.78,November,2022
6824,San Joaquin,1.27,November,2022
6825,San Luis Obispo,1.22,November,2022
6826,San Mateo,2.43,November,2022
6827,Santa Barbara,1.61,November,2022
6828,Santa Clara,2.58,November,2022
6829,Santa Cruz,3.51,November,2022
6830,Shasta,3.26,November,2022
6831,Sierra,4.0,November,2022
6832,Siskiyou,3.39,November,2022
6833,Solano,1.39,November,2022
6834,Sonoma,2.56,November,2022
6835,Stanislaus,1.36,November,2022
6836,Sutter,1.45,November,2022
6837,Tehama,3.53,November,2022
6838,Trinity,5.23,November,2022
6839,Tulare,1.65,November,2022
6840,Tuolumne,3.8,November,2022
6841,Ventura,1.66,November,2022
6842,Yolo,1.31,November,2022
6843,Yuba,2.88,November,2022
6844,Alameda,9.51,December,2022
6845,Alpine,16.62,December,2022
6846,Amador,17.26,December,2022
6847,Butte,11.43,December,2022
6848,Calaveras,15.95,December,2022
6849,Colusa,6.25,December,2022
6850,Contra Costa,9.15,December,2022
6851,Del Norte,16.08,December,2022
6852,El Dorado,19.61,December,2022
6853,Fresno,6.6,December,2022
6854,Glenn,5.62,December,2022
6855,Humboldt,14.81,December,2022
6856,Imperial,0.12,December,2022
6857,Inyo,1.04,December,2022
6858,Kern,1.94,December,2022
6859,Kings,2.45,December,2022
6860,Lake,12.94,December,2022
6861,Lassen,4.53,December,2022
6862,Los Angeles,2.93,December,2022
6863,Madera,7.43,December,2022
6864,Marin,12.83,December,2022
6865,Mariposa,12.16,December,2022
6866,Mendocino,14.35,December,2022
6867,Merced,4.64,December,2022
6868,Modoc,4.45,December,2022
6869,Mono,6.12,December,2022
6870,Monterey,8.31,December,2022
6871,Napa,10.33,December,2022
6872,Nevada,19.89,December,2022
6873,Orange,2.46,December,2022
6874,Placer,19.22,December,2022
6875,Plumas,12.44,December,2022
6876,Riverside,0.61,December,2022
6877,Sacramento,8.46,December,2022
6878,San Benito,5.9,December,2022
6879,San Bernardino,0.51,December,2022
6880,San Diego,1.67,December,2022
6881,San Francisco,12.77,December,2022
6882,San Joaquin,7.51,December,2022
6883,San Luis Obispo,6.82,December,2022
6884,San Mateo,13.72,December,2022
6885,Santa Barbara,5.92,December,2022
6886,Santa Clara,12.07,December,2022
6887,Santa Cruz,17.48,December,2022
6888,Shasta,10.56,December,2022
6889,Sierra,16.4,December,2022
6890,Siskiyou,8.9,December,2022
6891,Solano,8.02,December,2022
6892,Sonoma,12.46,December,2022
6893,Stanislaus,6.81,December,2022
6894,Sutter,6.01,December,2022
6895,Tehama,9.13,December,2022
6896,Trinity,14.43,December,2022
6897,Tulare,6.92,December,2022
6898,Tuolumne,16.81,December,2022
6899,Ventura,5.32,December,2022
6900,Yolo,6.8,December,2022
6901,Yuba,12.36,December,2022
6902,Alameda,0.17,January,2022
6903,Alpine,0.13,January,2022
6904,Amador,0.28,January,2022
6905,Butte,0.9,January,2022
6906,Calaveras,0.21,January,2022
6907,Colusa,0.23,January,2022
6908,Contra Costa,0.2,January,2022
6909,Del Norte,4.79,January,2022
6910,El Dorado,0.47,January,2022
6911,Fresno,0.03,January,2022
6912,Glenn,0.28,January,2022
6913,Humboldt,3.24,January,2022
6914,Imperial,0.0,January,2022
6915,Inyo,0.01,January,2022
6916,Kern,0.06,January,2022
6917,Kings,0.01,January,2022
6918,Lake,1.03,January,2022
6919,Lassen,0.26,January,2022
6920,Los Angeles,0.14,January,2022
6921,Madera,0.03,January,2022
6922,Marin,1.08,January,2022
6923,Mariposa,0.03,January,2022
6924,Mendocino,1.62,January,2022
6925,Merced,0.03,January,2022
6926,Modoc,0.56,January,2022
6927,Mono,0.01,January,2022
6928,Monterey,0.1,January,2022
6929,Napa,0.82,January,2022
6930,Nevada,0.97,January,2022
6931,Orange,0.07,January,2022
6932,Placer,0.68,January,2022
6933,Plumas,0.68,January,2022
6934,Riverside,0.04,January,2022
6935,Sacramento,0.08,January,2022
6936,San Benito,0.03,January,2022
6937,San Bernardino,0.05,January,2022
6938,San Diego,0.25,January,2022
6939,San Francisco,0.63,January,2022
6940,San Joaquin,0.04,January,2022
6941,San Luis Obispo,0.12,January,2022
6942,San Mateo,0.54,January,2022
6943,Santa Barbara,0.19,January,2022
6944,Santa Clara,0.15,January,2022
6945,Santa Cruz,0.49,January,2022
6946,Shasta,1.52,January,2022
6947,Sierra,0.64,January,2022
6948,Siskiyou,1.74,January,2022
6949,Solano,0.36,January,2022
6950,Sonoma,1.03,January,2022
6951,Stanislaus,0.04,January,2022
6952,Sutter,0.09,January,2022
6953,Tehama,0.62,January,2022
6954,Trinity,2.07,January,2022
6955,Tulare,0.02,January,2022
6956,Tuolumne,0.06,January,2022
6957,Ventura,0.3,January,2022
6958,Yolo,0.27,January,2022
6959,Yuba,0.7,January,2022
6960,Alameda,3.24,February,2023
6961,Alpine,7.71,February,2023
6962,Amador,5.22,February,2023
6963,Butte,4.61,February,2023
6964,Calaveras,5.07,February,2023
6965,Colusa,2.64,February,2023
6966,Contra Costa,2.98,February,2023
6967,Del Norte,6.54,February,2023
6968,El Dorado,7.3,February,2023
6969,Fresno,4.96,February,2023
6970,Glenn,2.83,February,2023
6971,Humboldt,8.01,February,2023
6972,Imperial,0.08,February,2023
6973,Inyo,1.44,February,2023
6974,Kern,3.21,February,2023
6975,Kings,3.37,February,2023
6976,Lake,5.28,February,2023
6977,Lassen,1.29,February,2023
6978,Los Angeles,4.86,February,2023
6979,Madera,4.49,February,2023
6980,Marin,4.67,February,2023
6981,Mariposa,5.91,February,2023
6982,Mendocino,6.27,February,2023
6983,Merced,2.16,February,2023
6984,Modoc,1.46,February,2023
6985,Mono,3.84,February,2023
6986,Monterey,3.48,February,2023
6987,Napa,4.22,February,2023
6988,Nevada,7.07,February,2023
6989,Orange,3.56,February,2023
6990,Placer,7.4,February,2023
6991,Plumas,4.19,February,2023
6992,Riverside,0.9,February,2023
6993,Sacramento,2.65,February,2023
6994,San Benito,2.99,February,2023
6995,San Bernardino,0.73,February,2023
6996,San Diego,2.51,February,2023
6997,San Francisco,3.96,February,2023
6998,San Joaquin,2.17,February,2023
6999,San Luis Obispo,4.06,February,2023
7000,San Mateo,4.94,February,2023
7001,Santa Barbara,5.36,February,2023
7002,Santa Clara,4.51,February,2023
7003,Santa Cruz,6.23,February,2023
7004,Shasta,3.3,February,2023
7005,Sierra,6.96,February,2023
7006,Siskiyou,3.0,February,2023
7007,Solano,2.91,February,2023
7008,Sonoma,4.72,February,2023
7009,Stanislaus,2.56,February,2023
7010,Sutter,2.15,February,2023
7011,Tehama,4.07,February,2023
7012,Trinity,5.36,February,2023
7013,Tulare,6.54,February,2023
7014,Tuolumne,7.35,February,2023
7015,Ventura,5.42,February,2023
7016,Yolo,2.7,February,2023
7017,Yuba,4.3,February,2023
7018,Alameda,6.3,March,2023
7019,Alpine,12.4,March,2023
7020,Amador,12.38,March,2023
7021,Butte,13.52,March,2023
7022,Calaveras,12.83,March,2023
7023,Colusa,7.38,March,2023
7024,Contra Costa,6.21,March,2023
7025,Del Norte,14.7,March,2023
7026,El Dorado,14.59,March,2023
7027,Fresno,6.77,March,2023
7028,Glenn,8.34,March,2023
7029,Humboldt,14.21,March,2023
7030,Imperial,0.47,March,2023
7031,Inyo,1.68,March,2023
7032,Kern,3.33,March,2023
7033,Kings,3.18,March,2023
7034,Lake,14.05,March,2023
7035,Lassen,5.37,March,2023
7036,Los Angeles,6.7,March,2023
7037,Madera,9.67,March,2023
7038,Marin,11.44,March,2023
7039,Mariposa,14.79,March,2023
7040,Mendocino,13.85,March,2023
7041,Merced,4.25,March,2023
7042,Modoc,3.94,March,2023
7043,Mono,6.46,March,2023
7044,Monterey,8.16,March,2023
7045,Napa,11.88,March,2023
7046,Nevada,14.9,March,2023
7047,Orange,7.29,March,2023
7048,Placer,14.53,March,2023
7049,Plumas,14.09,March,2023
7050,Riverside,2.98,March,2023
7051,Sacramento,5.64,March,2023
7052,San Benito,5.98,March,2023
7053,San Bernardino,2.11,March,2023
7054,San Diego,6.66,March,2023
7055,San Francisco,7.9,March,2023
7056,San Joaquin,5.19,March,2023
7057,San Luis Obispo,8.18,March,2023
7058,San Mateo,9.83,March,2023
7059,Santa Barbara,7.4,March,2023
7060,Santa Clara,8.87,March,2023
7061,Santa Cruz,12.73,March,2023
7062,Shasta,13.58,March,2023
7063,Sierra,13.16,March,2023
7064,Siskiyou,8.51,March,2023
7065,Solano,7.88,March,2023
7066,Sonoma,14.62,March,2023
7067,Stanislaus,5.17,March,2023
7068,Sutter,5.59,March,2023
7069,Tehama,12.65,March,2023
7070,Trinity,15.56,March,2023
7071,Tulare,8.89,March,2023
7072,Tuolumne,18.02,March,2023
7073,Ventura,9.57,March,2023
7074,Yolo,7.7,March,2023
7075,Yuba,10.21,March,2023
7076,Alameda,9.29,January,2023
7077,Alpine,14.68,January,2023
7078,Amador,14.07,January,2023
7079,Butte,14.18,January,2023
7080,Calaveras,13.91,January,2023
7081,Colusa,9.72,January,2023
7082,Contra Costa,9.29,January,2023
7083,Del Norte,13.89,January,2023
7084,El Dorado,16.25,January,2023
7085,Fresno,11.5,January,2023
7086,Glenn,11.83,January,2023
7087,Humboldt,15.56,January,2023
7088,Imperial,0.63,January,2023
7089,Inyo,2.95,January,2023
7090,Kern,3.68,January,2023
7091,Kings,3.5,January,2023
7092,Lake,18.22,January,2023
7093,Lassen,4.76,January,2023
7094,Los Angeles,8.89,January,2023
7095,Madera,9.58,January,2023
7096,Marin,13.73,January,2023
7097,Mariposa,14.32,January,2023
7098,Mendocino,17.33,January,2023
7099,Merced,6.08,January,2023
7100,Modoc,2.33,January,2023
7101,Mono,8.09,January,2023
7102,Monterey,9.94,January,2023
7103,Napa,13.09,January,2023
7104,Nevada,16.46,January,2023
7105,Orange,6.33,January,2023
7106,Placer,15.74,January,2023
7107,Plumas,14.0,January,2023
