City_ID,County,Temperature (F),Month,Year
6146,Yolo,65.3,November,2021
6147,Yuba,65.2,November,2021
6148,Alameda,54.0,December,2021
6149,Alpine,39.7,December,2021
6150,Amador,50.4,December,2021
6151,Butte,50.4,December,2021
6152,Calaveras,51.5,December,2021
6153,Colusa,52.8,December,2021
6154,Contra Costa,53.8,December,2021
6155,Del Norte,44.8,December,2021
6156,El Dorado,47.0,December,2021
6157,Fresno,49.4,December,2021
6158,Glenn,52.0,December,2021
6159,Humboldt,46.6,December,2021
6160,Imperial,70.2,December,2021
6161,Inyo,51.3,December,2021
6162,Kern,55.2,December,2021
6163,Kings,55.3,December,2021
6164,Lake,49.6,December,2021
6165,Lassen,40.1,December,2021
6166,Los Angeles,58.1,December,2021
6167,Madera,50.0,December,2021
6168,Marin,52.2,December,2021
6169,Mariposa,49.2,December,2021
6170,Mendocino,49.1,December,2021
6171,Merced,53.8,December,2021
6172,Modoc,40.1,December,2021
6173,Mono,39.7,December,2021
6174,Monterey,57.9,December,2021
6175,Napa,52.6,December,2021
6176,Nevada,45.2,December,2021
6177,Orange,63.2,December,2021
6178,Placer,46.1,December,2021
6179,Plumas,40.7,December,2021
6180,Riverside,63.7,December,2021
6181,Sacramento,53.1,December,2021
6182,San Benito,54.6,December,2021
6183,San Bernardino,59.0,December,2021
6184,San Diego,61.9,December,2021
6185,San Francisco,54.2,December,2021
6186,San Joaquin,54.2,December,2021
6187,San Luis Obispo,58.3,December,2021
6188,San Mateo,55.0,December,2021
6189,Santa Barbara,58.0,December,2021
6190,Santa Clara,53.9,December,2021
6191,Santa Cruz,56.3,December,2021
6192,Shasta,46.4,December,2021
6193,Sierra,40.4,December,2021
6194,Siskiyou,40.6,December,2021
6195,Solano,53.6,December,2021
6196,Sonoma,52.4,December,2021
6197,Stanislaus,53.6,December,2021
6198,Sutter,53.4,December,2021
6199,Tehama,49.7,December,2021
6200,Trinity,43.4,December,2021
6201,Tulare,48.0,December,2021
6202,Tuolumne,45.2,December,2021
6203,Ventura,56.1,December,2021
6204,Yolo,53.5,December,2021
6205,Yuba,51.2,December,2021
6206,Alameda,59.1,January,2021
6207,Alpine,42.7,January,2021
6208,Amador,54.1,January,2021
6209,Butte,56.1,January,2021
6210,Calaveras,55.5,January,2021
6211,Colusa,57.5,January,2021
6212,Contra Costa,58.5,January,2021
6213,Del Norte,48.0,January,2021
6214,El Dorado,50.8,January,2021
6215,Fresno,53.1,January,2021
6216,Glenn,56.1,January,2021
6217,Humboldt,50.4,January,2021
6218,Imperial,70.0,January,2021
6219,Inyo,54.7,January,2021
6220,Kern,59.0,January,2021
6221,Kings,60.6,January,2021
6222,Lake,53.8,January,2021
6223,Lassen,42.9,January,2021
6224,Los Angeles,62.0,January,2021
6225,Madera,53.6,January,2021
6226,Marin,58.7,January,2021
6227,Mariposa,52.9,January,2021
6228,Mendocino,53.8,January,2021
6229,Merced,58.9,January,2021
6230,Modoc,42.3,January,2021
6231,Mono,42.9,January,2021
6232,Monterey,62.7,January,2021
6233,Napa,58.8,January,2021
6234,Nevada,48.5,January,2021
6235,Orange,68.3,January,2021
6236,Placer,50.0,January,2021
6237,Plumas,44.2,January,2021
6238,Riverside,65.2,January,2021
6239,Sacramento,58.9,January,2021
6240,San Benito,59.5,January,2021
6241,San Bernardino,60.3,January,2021
6242,San Diego,65.0,January,2021
6243,San Francisco,58.6,January,2021
6244,San Joaquin,60.2,January,2021
6245,San Luis Obispo,62.1,January,2021
6246,San Mateo,59.5,January,2021
6247,Santa Barbara,63.3,January,2021
6248,Santa Clara,58.5,January,2021
6249,Santa Cruz,61.6,January,2021
6250,Shasta,48.8,January,2021
6251,Sierra,44.2,January,2021
6252,Siskiyou,42.7,January,2021
6253,Solano,59.8,January,2021
6254,Sonoma,58.6,January,2021
6255,Stanislaus,58.3,January,2021
6256,Sutter,59.0,January,2021
6257,Tehama,53.3,January,2021
6258,Trinity,46.5,January,2021
6259,Tulare,51.3,January,2021
6260,Tuolumne,49.0,January,2021
6261,Ventura,60.6,January,2021
6262,Yolo,59.6,January,2021
6263,Yuba,56.1,January,2021
6264,Alameda,64.5,February,2022
6265,Alpine,44.6,February,2022
6266,Amador,60.7,February,2022
6267,Butte,65.2,February,2022
6268,Calaveras,61.0,February,2022
6269,Colusa,67.3,February,2022
6270,Contra Costa,65.4,February,2022
6271,Del Norte,54.6,February,2022
6272,El Dorado,56.1,February,2022
6273,Fresno,58.6,February,2022
6274,Glenn,66.0,February,2022
6275,Humboldt,56.3,February,2022
6276,Imperial,74.3,February,2022
6277,Inyo,60.0,February,2022
6278,Kern,63.1,February,2022
6279,Kings,66.6,February,2022
6280,Lake,62.3,February,2022
6281,Lassen,48.8,February,2022
6282,Los Angeles,65.8,February,2022
6283,Madera,59.5,February,2022
6284,Marin,63.4,February,2022
6285,Mariposa,57.9,February,2022
6286,Mendocino,61.7,February,2022
6287,Merced,65.0,February,2022
6288,Modoc,49.6,February,2022
6289,Mono,46.1,February,2022
6290,Monterey,66.3,February,2022
6291,Napa,65.4,February,2022
6292,Nevada,55.5,February,2022
6293,Orange,72.2,February,2022
6294,Placer,56.6,February,2022
6295,Plumas,50.3,February,2022
6296,Riverside,69.0,February,2022
6297,Sacramento,66.7,February,2022
6298,San Benito,63.5,February,2022
6299,San Bernardino,64.3,February,2022
6300,San Diego,67.6,February,2022
6301,San Francisco,63.3,February,2022
6302,San Joaquin,66.8,February,2022
6303,San Luis Obispo,66.5,February,2022
6304,San Mateo,63.1,February,2022
6305,Santa Barbara,65.8,February,2022
6306,Santa Clara,63.7,February,2022
6307,Santa Cruz,65.3,February,2022
6308,Shasta,60.2,February,2022
6309,Sierra,49.9,February,2022
6310,Siskiyou,51.9,February,2022
6311,Solano,66.1,February,2022
6312,Sonoma,65.1,February,2022
6313,Stanislaus,64.9,February,2022
6314,Sutter,68.2,February,2022
6315,Tehama,63.6,February,2022
6316,Trinity,56.4,February,2022
6317,Tulare,56.9,February,2022
6318,Tuolumne,51.8,February,2022
6319,Ventura,64.9,February,2022
6320,Yolo,67.1,February,2022
6321,Yuba,65.8,February,2022
6322,Alameda,67.5,March,2022
6323,Alpine,49.3,March,2022
6324,Amador,64.6,March,2022
6325,Butte,69.2,March,2022
6326,Calaveras,65.1,March,2022
6327,Colusa,70.8,March,2022
6328,Contra Costa,69.2,March,2022
6329,Del Norte,56.3,March,2022
6330,El Dorado,59.3,March,2022
6331,Fresno,62.9,March,2022
6332,Glenn,68.7,March,2022
6333,Humboldt,60.0,March,2022
6334,Imperial,82.5,March,2022
6335,Inyo,67.2,March,2022
6336,Kern,69.5,March,2022
6337,Kings,72.9,March,2022
6338,Lake,64.3,March,2022
6339,Lassen,54.5,March,2022
6340,Los Angeles,69.8,March,2022
6341,Madera,64.5,March,2022
6342,Marin,63.3,March,2022
6343,Mariposa,62.1,March,2022
6344,Mendocino,64.8,March,2022
6345,Merced,71.0,March,2022
6346,Modoc,54.4,March,2022
6347,Mono,51.4,March,2022
6348,Monterey,67.2,March,2022
6349,Napa,68.2,March,2022
6350,Nevada,58.8,March,2022
6351,Orange,72.4,March,2022
6352,Placer,59.8,March,2022
6353,Plumas,55.4,March,2022
6354,Riverside,75.9,March,2022
6355,Sacramento,71.7,March,2022
6356,San Benito,65.0,March,2022
6357,San Bernardino,73.0,March,2022
6358,San Diego,71.0,March,2022
6359,San Francisco,62.3,March,2022
6360,San Joaquin,72.8,March,2022
6361,San Luis Obispo,69.5,March,2022
6362,San Mateo,63.6,March,2022
6363,Santa Barbara,68.2,March,2022
6364,Santa Clara,65.4,March,2022
6365,Santa Cruz,64.8,March,2022
6366,Shasta,63.6,March,2022
6367,Sierra,53.9,March,2022
6368,Siskiyou,55.4,March,2022
6369,Solano,70.6,March,2022
6370,Sonoma,65.8,March,2022
6371,Stanislaus,70.4,March,2022
6372,Sutter,73.0,March,2022
6373,Tehama,66.6,March,2022
6374,Trinity,60.2,March,2022
6375,Tulare,61.6,March,2022
6376,Tuolumne,55.8,March,2022
6377,Ventura,66.7,March,2022
6378,Yolo,71.7,March,2022
6379,Yuba,69.8,March,2022
6380,Alameda,69.2,April,2022
6381,Alpine,50.7,April,2022
6382,Amador,66.6,April,2022
6383,Butte,70.5,April,2022
6384,Calaveras,67.3,April,2022
6385,Colusa,73.4,April,2022
6386,Contra Costa,70.8,April,2022
6387,Del Norte,55.5,April,2022
6388,El Dorado,60.9,April,2022
6389,Fresno,66.5,April,2022
6390,Glenn,70.7,April,2022
6391,Humboldt,60.2,April,2022
6392,Imperial,89.4,April,2022
6393,Inyo,74.1,April,2022
6394,Kern,73.4,April,2022
6395,Kings,76.8,April,2022
6396,Lake,64.3,April,2022
6397,Lassen,54.9,April,2022
6398,Los Angeles,73.3,April,2022
6399,Madera,66.5,April,2022
6400,Marin,62.5,April,2022
6401,Mariposa,63.1,April,2022
6402,Mendocino,62.7,April,2022
6403,Merced,73.4,April,2022
6404,Modoc,53.8,April,2022
6405,Mono,55.7,April,2022
6406,Monterey,70.1,April,2022
6407,Napa,69.8,April,2022
6408,Nevada,59.3,April,2022
6409,Orange,75.0,April,2022
6410,Placer,61.3,April,2022
6411,Plumas,55.4,April,2022
6412,Riverside,82.4,April,2022
6413,Sacramento,75.0,April,2022
6414,San Benito,68.3,April,2022
6415,San Bernardino,80.2,April,2022
6416,San Diego,75.0,April,2022
6417,San Francisco,63.3,April,2022
6418,San Joaquin,75.6,April,2022
6419,San Luis Obispo,72.1,April,2022
6420,San Mateo,64.1,April,2022
6421,Santa Barbara,69.3,April,2022
6422,Santa Clara,67.4,April,2022
6423,Santa Cruz,66.2,April,2022
6424,Shasta,62.9,April,2022
6425,Sierra,54.6,April,2022
6426,Siskiyou,53.8,April,2022
6427,Solano,72.9,April,2022
6428,Sonoma,65.8,April,2022
6429,Stanislaus,73.0,April,2022
6430,Sutter,75.9,April,2022
6431,Tehama,67.4,April,2022
6432,Trinity,60.1,April,2022
6433,Tulare,64.6,April,2022
6434,Tuolumne,57.2,April,2022
6435,Ventura,68.0,April,2022
6436,Yolo,74.3,April,2022
6437,Yuba,70.7,April,2022
6438,Alameda,75.0,May,2022
6439,Alpine,58.3,May,2022
6440,Amador,75.4,May,2022
6441,Butte,79.2,May,2022
6442,Calaveras,76.0,May,2022
6443,Colusa,82.9,May,2022
6444,Contra Costa,77.8,May,2022
6445,Del Norte,63.0,May,2022
6446,El Dorado,69.1,May,2022
6447,Fresno,73.8,May,2022
6448,Glenn,80.6,May,2022
6449,Humboldt,66.0,May,2022
6450,Imperial,96.3,May,2022
6451,Inyo,81.6,May,2022
6452,Kern,81.3,May,2022
6453,Kings,84.2,May,2022
6454,Lake,72.1,May,2022
6455,Lassen,63.4,May,2022
6456,Los Angeles,76.9,May,2022
6457,Madera,75.4,May,2022
6458,Marin,67.8,May,2022
6459,Mariposa,73.1,May,2022
6460,Mendocino,69.4,May,2022
6461,Merced,81.2,May,2022
6462,Modoc,62.4,May,2022
6463,Mono,63.0,May,2022
6464,Monterey,76.5,May,2022
6465,Napa,77.9,May,2022
6466,Nevada,68.1,May,2022
6467,Orange,74.6,May,2022
6468,Placer,69.6,May,2022
6469,Plumas,64.0,May,2022
6470,Riverside,88.3,May,2022
6471,Sacramento,83.5,May,2022
6472,San Benito,75.9,May,2022
6473,San Bernardino,87.4,May,2022
6474,San Diego,78.8,May,2022
6475,San Francisco,66.5,May,2022
6476,San Joaquin,83.3,May,2022
6477,San Luis Obispo,78.0,May,2022
6478,San Mateo,67.5,May,2022
6479,Santa Barbara,72.8,May,2022
6480,Santa Clara,73.4,May,2022
6481,Santa Cruz,70.2,May,2022
6482,Shasta,71.9,May,2022
6483,Sierra,63.0,May,2022
6484,Siskiyou,62.6,May,2022
6485,Solano,80.6,May,2022
6486,Sonoma,72.0,May,2022
6487,Stanislaus,80.3,May,2022
6488,Sutter,84.9,May,2022
6489,Tehama,76.2,May,2022
6490,Trinity,68.9,May,2022
6491,Tulare,72.0,May,2022
6492,Tuolumne,65.5,May,2022
6493,Ventura,72.1,May,2022
6494,Yolo,83.0,May,2022
6495,Yuba,79.7,May,2022
6496,Alameda,82.8,June,2022
6497,Alpine,68.4,June,2022
6498,Amador,85.5,June,2022
6499,Butte,89.0,June,2022
6500,Calaveras,86.3,June,2022
6501,Colusa,92.3,June,2022
6502,Contra Costa,85.5,June,2022
6503,Del Norte,72.3,June,2022
6504,El Dorado,79.2,June,2022
6505,Fresno,84.9,June,2022
6506,Glenn,89.6,June,2022
6507,Humboldt,75.9,June,2022
6508,Imperial,106.2,June,2022
6509,Inyo,91.9,June,2022
6510,Kern,91.8,June,2022
6511,Kings,95.1,June,2022
6512,Lake,83.5,June,2022
6513,Lassen,74.7,June,2022
6514,Los Angeles,86.9,June,2022
6515,Madera,86.3,June,2022
6516,Marin,72.7,June,2022
6517,Mariposa,84.0,June,2022
6518,Mendocino,79.2,June,2022
6519,Merced,91.9,June,2022
6520,Modoc,75.1,June,2022
6521,Mono,73.2,June,2022
6522,Monterey,87.3,June,2022
6523,Napa,86.4,June,2022
6524,Nevada,78.1,June,2022
6525,Orange,82.2,June,2022
6526,Placer,79.6,June,2022
6527,Plumas,74.0,June,2022
6528,Riverside,99.1,June,2022
6529,Sacramento,92.6,June,2022
6530,San Benito,87.8,June,2022
6531,San Bernardino,98.0,June,2022
6532,San Diego,88.7,June,2022
6533,San Francisco,71.2,June,2022
6534,San Joaquin,92.5,June,2022
6535,San Luis Obispo,88.4,June,2022
6536,San Mateo,72.6,June,2022
6537,Santa Barbara,81.5,June,2022
6538,Santa Clara,82.3,June,2022
6539,Santa Cruz,77.2,June,2022
6540,Shasta,83.4,June,2022
6541,Sierra,73.1,June,2022
6542,Siskiyou,74.7,June,2022
6543,Solano,88.4,June,2022
6544,Sonoma,79.2,June,2022
6545,Stanislaus,90.4,June,2022
6546,Sutter,94.4,June,2022
6547,Tehama,86.8,June,2022
6548,Trinity,81.5,June,2022
6549,Tulare,82.8,June,2022
6550,Tuolumne,75.7,June,2022
6551,Ventura,81.8,June,2022
6552,Yolo,92.3,June,2022
6553,Yuba,89.5,June,2022
6554,Alameda,82.2,July,2022
6555,Alpine,77.5,July,2022
6556,Amador,91.8,July,2022
6557,Butte,95.1,July,2022
6558,Calaveras,92.2,July,2022
6559,Colusa,97.3,July,2022
6560,Contra Costa,84.4,July,2022
6561,Del Norte,82.4,July,2022
6562,El Dorado,87.5,July,2022
6563,Fresno,90.7,July,2022
6564,Glenn,95.8,July,2022
6565,Humboldt,81.4,July,2022
6566,Imperial,108.7,July,2022
6567,Inyo,98.0,July,2022
6568,Kern,97.4,July,2022
6569,Kings,99.5,July,2022
6570,Lake,90.6,July,2022
6571,Lassen,86.5,July,2022
6572,Los Angeles,90.4,July,2022
6573,Madera,92.2,July,2022
6574,Marin,70.1,July,2022
6575,Mariposa,90.7,July,2022
6576,Mendocino,84.4,July,2022
6577,Merced,94.4,July,2022
6578,Modoc,87.8,July,2022
6579,Mono,82.4,July,2022
6580,Monterey,86.4,July,2022
6581,Napa,88.2,July,2022
6582,Nevada,86.5,July,2022
6583,Orange,83.9,July,2022
6584,Placer,87.4,July,2022
6585,Plumas,84.9,July,2022
6586,Riverside,101.9,July,2022
6587,Sacramento,94.6,July,2022
6588,San Benito,89.0,July,2022
6589,San Bernardino,101.8,July,2022
6590,San Diego,91.2,July,2022
6591,San Francisco,68.4,July,2022
6592,San Joaquin,93.8,July,2022
6593,San Luis Obispo,89.0,July,2022
6594,San Mateo,71.5,July,2022
6595,Santa Barbara,82.8,July,2022
6596,Santa Clara,83.3,July,2022
6597,Santa Cruz,75.9,July,2022
6598,Shasta,93.4,July,2022
6599,Sierra,83.0,July,2022
6600,Siskiyou,87.1,July,2022
6601,Solano,88.8,July,2022
6602,Sonoma,79.3,July,2022
6603,Stanislaus,93.1,July,2022
6604,Sutter,97.3,July,2022
6605,Tehama,94.5,July,2022
6606,Trinity,90.8,July,2022
6607,Tulare,89.4,July,2022
6608,Tuolumne,84.1,July,2022
6609,Ventura,85.1,July,2022
6610,Yolo,95.1,July,2022
6611,Yuba,95.6,July,2022
6612,Alameda,86.1,August,2022
6613,Alpine,77.0,August,2022
6614,Amador,92.8,August,2022
6615,Butte,96.8,August,2022
6616,Calaveras,93.3,August,2022
6617,Colusa,98.8,August,2022
6618,Contra Costa,88.1,August,2022
6619,Del Norte,83.7,August,2022
6620,El Dorado,88.5,August,2022
6621,Fresno,90.7,August,2022
6622,Glenn,97.2,August,2022
6623,Humboldt,84.0,August,2022
6624,Imperial,106.8,August,2022
6625,Inyo,96.1,August,2022
6626,Kern,98.6,August,2022
6627,Kings,100.2,August,2022
6628,Lake,92.0,August,2022
6629,Lassen,86.7,August,2022
6630,Los Angeles,93.2,August,2022
6631,Madera,92.5,August,2022
6632,Marin,75.0,August,2022
6633,Mariposa,90.9,August,2022
6634,Mendocino,86.0,August,2022
6635,Merced,95.4,August,2022
6636,Modoc,87.6,August,2022
6637,Mono,80.2,August,2022
6638,Monterey,88.4,August,2022
6639,Napa,91.1,August,2022
6640,Nevada,87.6,August,2022
6641,Orange,88.2,August,2022
6642,Placer,88.7,August,2022
6643,Plumas,86.1,August,2022
6644,Riverside,100.9,August,2022
6645,Sacramento,96.6,August,2022
6646,San Benito,90.5,August,2022
6647,San Bernardino,100.4,August,2022
6648,San Diego,93.5,August,2022
6649,San Francisco,72.8,August,2022
6650,San Joaquin,95.8,August,2022
6651,San Luis Obispo,90.7,August,2022
6652,San Mateo,75.8,August,2022
6653,Santa Barbara,85.3,August,2022
6654,Santa Clara,86.4,August,2022
6655,Santa Cruz,79.5,August,2022
6656,Shasta,94.2,August,2022
6657,Sierra,83.9,August,2022
6658,Siskiyou,87.9,August,2022
6659,Solano,91.7,August,2022
6660,Sonoma,82.8,August,2022
6661,Stanislaus,94.4,August,2022
6662,Sutter,99.2,August,2022
6663,Tehama,95.9,August,2022
6664,Trinity,91.3,August,2022
6665,Tulare,89.4,August,2022
6666,Tuolumne,83.5,August,2022
6667,Ventura,88.1,August,2022
6668,Yolo,97.2,August,2022
6669,Yuba,96.8,August,2022
6670,Alameda,85.3,September,2022
6671,Alpine,70.6,September,2022
6672,Amador,87.2,September,2022
6673,Butte,90.6,September,2022
6674,Calaveras,88.0,September,2022
6675,Colusa,92.4,September,2022
6676,Contra Costa,86.8,September,2022
6677,Del Norte,77.5,September,2022
6678,El Dorado,82.0,September,2022
6679,Fresno,84.9,September,2022
6680,Glenn,89.7,September,2022
6681,Humboldt,79.1,September,2022
6682,Imperial,101.9,September,2022
6683,Inyo,90.2,September,2022
6684,Kern,91.8,September,2022
6685,Kings,93.5,September,2022
6686,Lake,86.6,September,2022
6687,Lassen,78.9,September,2022
6688,Los Angeles,90.1,September,2022
6689,Madera,87.0,September,2022
6690,Marin,76.2,September,2022
6691,Mariposa,85.4,September,2022
6692,Mendocino,82.2,September,2022
6693,Merced,91.3,September,2022
6694,Modoc,79.1,September,2022
6695,Mono,74.1,September,2022
6696,Monterey,87.5,September,2022
6697,Napa,88.5,September,2022
6698,Nevada,81.0,September,2022
6699,Orange,89.4,September,2022
6700,Placer,82.1,September,2022
6701,Plumas,79.2,September,2022
6702,Riverside,95.9,September,2022
6703,Sacramento,92.6,September,2022
6704,San Benito,87.7,September,2022
6705,San Bernardino,95.1,September,2022
6706,San Diego,90.1,September,2022
6707,San Francisco,74.6,September,2022
6708,San Joaquin,92.5,September,2022
6709,San Luis Obispo,88.8,September,2022
6710,San Mateo,77.0,September,2022
6711,Santa Barbara,85.5,September,2022
6712,Santa Clara,84.9,September,2022
6713,Santa Cruz,80.6,September,2022
6714,Shasta,86.4,September,2022
6715,Sierra,77.1,September,2022
6716,Siskiyou,79.1,September,2022
6717,Solano,89.3,September,2022
6718,Sonoma,82.1,September,2022
6719,Stanislaus,90.7,September,2022
6720,Sutter,93.6,September,2022
6721,Tehama,88.5,September,2022
6722,Trinity,84.0,September,2022
6723,Tulare,82.8,September,2022
6724,Tuolumne,78.2,September,2022
6725,Ventura,87.2,September,2022
6726,Yolo,92.5,September,2022
6727,Yuba,90.9,September,2022
6728,Alameda,76.5,October,2022
6729,Alpine,63.2,October,2022
6730,Amador,78.7,October,2022
6731,Butte,81.4,October,2022
6732,Calaveras,79.4,October,2022
6733,Colusa,83.6,October,2022
6734,Contra Costa,78.4,October,2022
6735,Del Norte,70.3,October,2022
6736,El Dorado,74.4,October,2022
6737,Fresno,75.6,October,2022
6738,Glenn,81.9,October,2022
6739,Humboldt,66.1,October,2022
6740,Imperial,90.1,October,2022
6741,Inyo,79.4,October,2022
6742,Kern,81.4,October,2022
6743,Kings,83.7,October,2022
6744,Lake,76.4,October,2022
6745,Lassen,69.3,October,2022
6746,Los Angeles,79.5,October,2022
6747,Madera,77.0,October,2022
6748,Marin,68.8,October,2022
6749,Mariposa,76.5,October,2022
6750,Mendocino,72.6,October,2022
6751,Merced,82.0,October,2022
6752,Modoc,70.3,October,2022
6753,Mono,64.5,October,2022
6754,Monterey,76.0,October,2022
6755,Napa,79.2,October,2022
6756,Nevada,73.7,October,2022
6757,Orange,79.2,October,2022
6758,Placer,74.9,October,2022
6759,Plumas,70.4,October,2022
6760,Riverside,84.5,October,2022
6761,Sacramento,83.0,October,2022
6762,San Benito,75.9,October,2022
6763,San Bernardino,83.3,October,2022
6764,San Diego,79.6,October,2022
6765,San Francisco,67.0,October,2022
6766,San Joaquin,83.0,October,2022
6767,San Luis Obispo,78.6,October,2022
6768,San Mateo,68.8,October,2022
6769,Santa Barbara,75.4,October,2022
6770,Santa Clara,75.6,October,2022
6771,Santa Cruz,71.0,October,2022
6772,Shasta,79.5,October,2022
6773,Sierra,69.3,October,2022
6774,Siskiyou,70.8,October,2022
6775,Solano,80.5,October,2022
6776,Sonoma,73.6,October,2022
6777,Stanislaus,81.4,October,2022
6778,Sutter,84.5,October,2022
6779,Tehama,81.2,October,2022
6780,Trinity,74.2,October,2022
6781,Tulare,74.0,October,2022
6782,Tuolumne,70.5,October,2022
6783,Ventura,75.7,October,2022
6784,Yolo,83.1,October,2022
6785,Yuba,82.4,October,2022
6786,Alameda,61.5,November,2022
6787,Alpine,43.5,November,2022
6788,Amador,57.8,November,2022
6789,Butte,59.5,November,2022
6790,Calaveras,58.3,November,2022
6791,Colusa,62.3,November,2022
6792,Contra Costa,61.7,November,2022
6793,Del Norte,51.1,November,2022
6794,El Dorado,53.4,November,2022
6795,Fresno,56.4,November,2022
6796,Glenn,60.4,November,2022
6797,Humboldt,51.9,November,2022
6798,Imperial,73.4,November,2022
6799,Inyo,58.0,November,2022
6800,Kern,61.9,November,2022
6801,Kings,63.9,November,2022
6802,Lake,57.4,November,2022
6803,Lassen,43.6,November,2022
6804,Los Angeles,65.1,November,2022
6805,Madera,57.4,November,2022
6806,Marin,59.7,November,2022
6807,Mariposa,56.1,November,2022
6808,Mendocino,56.7,November,2022
6809,Merced,62.7,November,2022
6810,Modoc,43.6,November,2022
6811,Mono,45.8,November,2022
6812,Monterey,64.9,November,2022
6813,Napa,61.8,November,2022
6814,Nevada,50.7,November,2022
6815,Orange,70.8,November,2022
6816,Placer,52.9,November,2022
6817,Plumas,44.6,November,2022
6818,Riverside,68.1,November,2022
6819,Sacramento,63.8,November,2022
6820,San Benito,62.4,November,2022
6821,San Bernardino,63.1,November,2022
6822,San Diego,67.2,November,2022
6823,San Francisco,60.1,November,2022
6824,San Joaquin,63.7,November,2022
6825,San Luis Obispo,65.0,November,2022
6826,San Mateo,60.2,November,2022
6827,Santa Barbara,64.5,November,2022
6828,Santa Clara,61.0,November,2022
6829,Santa Cruz,62.1,November,2022
6830,Shasta,53.0,November,2022
6831,Sierra,45.5,November,2022
6832,Siskiyou,45.2,November,2022
6833,Solano,63.0,November,2022
6834,Sonoma,60.8,November,2022
6835,Stanislaus,62.0,November,2022
6836,Sutter,63.8,November,2022
6837,Tehama,57.2,November,2022
6838,Trinity,50.4,November,2022
6839,Tulare,54.9,November,2022
6840,Tuolumne,50.0,November,2022
6841,Ventura,64.6,November,2022
6842,Yolo,63.6,November,2022
6843,Yuba,59.9,November,2022
6844,Alameda,55.0,December,2022
6845,Alpine,40.6,December,2022
6846,Amador,51.7,December,2022
6847,Butte,51.7,December,2022
6848,Calaveras,51.8,December,2022
6849,Colusa,53.7,December,2022
6850,Contra Costa,54.4,December,2022
6851,Del Norte,46.6,December,2022
6852,El Dorado,48.5,December,2022
6853,Fresno,48.5,December,2022
6854,Glenn,52.7,December,2022
6855,Humboldt,47.7,December,2022
6856,Imperial,69.1,December,2022
6857,Inyo,53.2,December,2022
6858,Kern,55.4,December,2022
6859,Kings,54.0,December,2022
6860,Lake,50.8,December,2022
6861,Lassen,37.6,December,2022
6862,Los Angeles,59.5,December,2022
6863,Madera,50.2,December,2022
6864,Marin,53.8,December,2022
6865,Mariposa,49.9,December,2022
6866,Mendocino,50.9,December,2022
6867,Merced,53.0,December,2022
6868,Modoc,38.3,December,2022
6869,Mono,41.4,December,2022
6870,Monterey,58.5,December,2022
6871,Napa,53.7,December,2022
6872,Nevada,45.2,December,2022
6873,Orange,65.5,December,2022
6874,Placer,47.0,December,2022
6875,Plumas,38.4,December,2022
6876,Riverside,63.3,December,2022
6877,Sacramento,54.1,December,2022
6878,San Benito,54.8,December,2022
6879,San Bernardino,58.5,December,2022
6880,San Diego,62.9,December,2022
6881,San Francisco,54.9,December,2022
6882,San Joaquin,54.6,December,2022
6883,San Luis Obispo,58.6,December,2022
6884,San Mateo,55.4,December,2022
6885,Santa Barbara,58.7,December,2022
6886,Santa Clara,54.9,December,2022
6887,Santa Cruz,57.1,December,2022
6888,Shasta,45.0,December,2022
6889,Sierra,39.9,December,2022
6890,Siskiyou,39.5,December,2022
6891,Solano,53.9,December,2022
6892,Sonoma,53.9,December,2022
6893,Stanislaus,53.4,December,2022
6894,Sutter,54.0,December,2022
6895,Tehama,50.0,December,2022
6896,Trinity,42.9,December,2022
6897,Tulare,47.5,December,2022
6898,Tuolumne,45.3,December,2022
6899,Ventura,57.7,December,2022
6900,Yolo,54.0,December,2022
6901,Yuba,51.8,December,2022
6902,Alameda,60.7,January,2022
6903,Alpine,46.1,January,2022
6904,Amador,58.4,January,2022
6905,Butte,60.4,January,2022
6906,Calaveras,59.1,January,2022
6907,Colusa,61.2,January,2022
6908,Contra Costa,60.0,January,2022
6909,Del Norte,53.0,January,2022
6910,El Dorado,55.4,January,2022
6911,Fresno,54.8,January,2022
6912,Glenn,60.4,January,2022
6913,Humboldt,52.0,January,2022
6914,Imperial,71.7,January,2022
6915,Inyo,56.2,January,2022
6916,Kern,59.0,January,2022
6917,Kings,59.7,January,2022
6918,Lake,58.4,January,2022
6919,Lassen,46.1,January,2022
6920,Los Angeles,63.3,January,2022
6921,Madera,55.9,January,2022
6922,Marin,59.4,January,2022
6923,Mariposa,55.5,January,2022
6924,Mendocino,57.6,January,2022
6925,Merced,60.5,January,2022
6926,Modoc,46.4,January,2022
6927,Mono,45.3,January,2022
6928,Monterey,63.8,January,2022
6929,Napa,60.2,January,2022
6930,Nevada,52.2,January,2022
6931,Orange,69.7,January,2022
6932,Placer,54.1,January,2022
6933,Plumas,46.6,January,2022
6934,Riverside,67.0,January,2022
6935,Sacramento,60.8,January,2022
6936,San Benito,61.2,January,2022
6937,San Bernardino,61.4,January,2022
6938,San Diego,66.4,January,2022
6939,San Francisco,59.4,January,2022
6940,San Joaquin,61.5,January,2022
6941,San Luis Obispo,63.6,January,2022
6942,San Mateo,60.4,January,2022
6943,Santa Barbara,63.7,January,2022
6944,Santa Clara,60.9,January,2022
6945,Santa Cruz,63.0,January,2022
6946,Shasta,55.5,January,2022
6947,Sierra,47.0,January,2022
6948,Siskiyou,48.8,January,2022
