City_ID,Name,Admin unit,County,Acres burned,Lon,Lat,Date extinguished,Date created,Duration (days),Year extinguished,Year,Month created (num),Month
182,Cassel Fire,CAL FIRE Shasta-Trinity Unit,Shasta,75.0,-121.3415,40.5719,2014-07-08,2014-07-05,3 days,2014,2014,7,July
183,Interlake Fire,CAL FIRE San Benito-Monterey Unit,San Luis Obispo,47.0,-121.0226,35.8218,2014-07-08,2014-07-07,1 days,2014,2014,7,July
184,Hutto Fire,CAL FIRE Nevada-Yuba-Placer,Nevada,38.0,-121.2687,39.1871,2014-07-08,2014-07-07,1 days,2014,2014,7,July
185,Dry Fire,CAL FIRE Shasta-Trinity Unit,Shasta,143.0,-122.2215,40.6569,2014-07-10,2014-07-09,1 days,2014,2014,7,July
186,Nicolls Fire ,Sequoia National Forest,Kern,1680.0,-118.15,35.642,2014-07-21,2014-07-11,10 days,2014,2014,7,July
187,Wildlife Fire,CAL FIRE Butte Unit,Butte,72.0,-121.6129,39.4664,2014-07-16,2014-07-14,2 days,2014,2014,7,July
188,Sand Fire,CAL FIRE Amador-El Dorado Unit,"Amador, El Dorado",4240.0,-120.7819,38.5691,2014-08-02,2014-07-25,8 days,2014,2014,7,July
189,Bald Fire,CAL FIRE Lassen-Modoc Unit / USFS - Lassen National Forest,Shasta,39736.0,-121.368,40.901,2014-08-15,2014-07-30,16 days,2014,2014,7,July
190,Day Fire,CAL FIRE Lassen-Modoc Unit,Modoc,13153.0,-121.2144,41.1336,2014-08-13,2014-07-30,14 days,2014,2014,7,July
191,Oregon Gulch Fire (part of the Beaver Complex),CAL FIRE Siskiyou Unit / Oregon Dept. of Forestry / Oregon Office of The State Fire Marshal,Siskiyou,35302.0,-122.345,42.048,2014-08-18,2014-07-30,19 days,2014,2014,7,July
192,Eiler Fire,CAL FIRE / USFS - Lassen National Forest,Shasta,32416.0,-121.562,40.72,2014-08-25,2014-07-31,25 days,2014,2014,7,July
193,Coffee Fire,US Forest Service - Shasta Trinity National Forest,Shasta,6258.0,-122.805,41.141,2014-11-14,2014-07-30,107 days,2014,2014,7,July
194,Little Deer Fire,CAL FIRE Siskiyou Unit / USFS-Klamath National Forest,Siskiyou,5503.0,-122.127,41.682,2014-08-18,2014-07-31,18 days,2014,2014,7,July
195,Leopard Fire,CAL FIRE Shasta-Trinity Unit,Shasta,25.0,29.24,40.0,2014-08-29,2014-08-29,0 days,2014,2014,8,August
196,Pines Fire,USFS - Sierra National Forest,Madera,10.0,18.4,37.0,2014-12-12,2014-08-26,108 days,2014,2014,8,August
197,Junction Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,612.0,-119.6581,37.3433,2014-08-25,2014-08-18,7 days,2014,2014,8,August
198,Little Fire,US Forest Service - Modoc National Forest ,Modoc,101.0,-121.266,41.507,2014-08-13,2014-08-12,1 days,2014,2014,8,August
199,Happy Camp Complex,US Forest Service - Klamath National Forest,Siskiyou,0.0,-123.374,41.796,2014-08-14,2014-08-11,3 days,2014,2014,8,August
200,Border Fire,CAL FIRE San Diego Unit,San Diego,20.0,-116.89516,32.59154,2014-08-17,2014-08-16,1 days,2014,2014,8,August
201,Shoemaker Fire,US Forest Service - Angeles National Forest,Los Angeles,190.0,-117.771,34.235,2014-12-12,2014-08-14,120 days,2014,2014,8,August
202,Tecolote Fire,US Forest Service - Angeles National Forest,Los Angeles,274.0,-117.867,34.267,2014-12-12,2014-08-17,117 days,2014,2014,8,August
203,Boca Fire,US Forest Service - Tahoe National Forest,Nevada,84.0,-120.0805,39.3918,2014-08-19,2014-08-18,1 days,2014,2014,8,August
204,Way Fire,Kern County Fire / Sequoia National Forest ,Kern,4045.0,-118.4747,35.7206,2014-08-27,2014-08-18,9 days,2014,2014,8,August
205,Oregon Fire,CAL FIRE Shasta-Trinity Unit,Trinity,461.0,-122.946,40.7412,2014-08-28,2014-08-24,4 days,2014,2014,8,August
206,Gulch Fire,CAL FIRE Shasta-Trinity Unit,Shasta,1375.0,-122.171,40.7101,2014-09-16,2014-09-10,6 days,2014,2014,9,September
207,Jackson Fire,CAL FIRE Tuolumne Caleveras Unit,Tuolumne,70.0,-120.3434,37.8316,2014-09-05,2014-09-04,1 days,2014,2014,9,September
208,Bald Hill 3 Fire,Six Rivers National Forest,Humboldt,210.0,-123.753,41.134,2014-09-15,2014-09-12,3 days,2014,2014,9,September
209,Stage Coach Fire,CAL FIRE Sonoma-Lake-Napa Unit,Napa,27.0,-122.384054,38.695961,2014-09-15,2014-09-11,4 days,2014,2014,9,September
210,Dog Rock Fire,Yosemite National Park,Mariposa,311.0,40.34,37.0,2014-10-12,2014-10-07,5 days,2014,2014,10,October
211,King Fire,CAL FIRE / USFS - El Dorado National Forest,El Dorado,97717.0,-120.629714,38.805437,2014-10-09,2014-09-13,26 days,2014,2014,9,September
212,Stephens Fire,Shasta-Trinity National Forest,Siskiyou,200.0,-121.851,41.485,2015-03-02,2015-02-24,6 days,2015,2015,2,February
213,Silverado Fire,US Forest Service - Cleveland National Forest,Orange,968.0,-117.601,33.748,2014-09-22,2014-09-12,10 days,2014,2014,9,September
214,Dog Bar Fire,CAL FIRE Nevada-Yuba-Placer Unit,Nevada,247.0,-120.999508,39.113682,2014-09-18,2014-09-13,5 days,2014,2014,9,September
215,Courtney Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,320.0,-119.604124,37.311915,2014-09-22,2014-09-14,8 days,2014,2014,9,September
216,Boles Fire,CAL FIRE Siskiyou Unit,Siskiyou,516.0,-122.37432,41.42384,2014-10-11,2014-09-15,26 days,2014,2014,9,September
217,Bane Fire,CAL FIRE San Bernardino Unit / Chino Valley Fire District,San Bernardino,48.0,-117.70643,33.93869,2014-10-17,2014-10-16,1 days,2014,2014,10,October
218,Irene Fire,US Forest Service - El Dorado National Forest,El Dorado,94.0,-120.028,38.59,2014-09-17,2014-09-14,3 days,2014,2014,9,September
219,Cascade Fire,US Forest Service - Lake Tahoe Basin Management Unit,El Dorado,20.0,-120.1140659,38.9195001,2014-09-25,2014-09-25,0 days,2014,2014,9,September
220,Otay Fire,CAL FIRE San Diego Unit / Chula Vista Fire Department,San Diego,80.0,-116.9454387,32.6449163,2015-06-26,2015-06-26,0 days,2015,2015,6,June
221,Ward Fire,**This was NOT a CAL FIRE Incident. Click this link for more information from the US Forest Service  ,Plumas,137.0,-120.70166666667,40.050833333333,2015-04-18,2015-04-13,5 days,2015,2015,4,April
222,Highway Fire,CAL FIRE/Riverside County Fire,Riverside,1049.0,-117.642759,33.884313,2015-04-24,2015-04-18,6 days,2015,2015,4,April
223,Forebay Fire,CAL FIRE Madera-Mariposa-Merced Unit,Merced,692.0,-121.06963,37.08312,2015-05-11,2015-05-11,0 days,2015,2015,5,May
224,Bald Fire,CAL FIRE Humboldt-Del Norte Unit ,Humboldt,20.0,-123.8292,41.1513,2015-06-11,2015-06-10,1 days,2015,2015,6,June
225,Saddle Fire ,USFS Shasta-Trinity National Forest ,Trinity,1542.0,-123.168,40.924,2015-06-29,2015-06-10,19 days,2015,2015,6,June
226,Pass Fire,Kern County Fire,Kern,67.0,-120.19482,35.77937,2015-06-15,2015-06-15,0 days,2015,2015,6,June
227,Chiles Fire,CAL FIRE Sonoma-Lake-Napa Unit,Napa,38.0,-122.3415,38.5287,2015-06-17,2015-06-16,1 days,2015,2015,6,June
228,North Fire,CAL FIRE Amador-El Dorado Unit,Amador,60.0,-121.135426,38.260777,2015-06-17,2015-06-16,1 days,2015,2015,6,June
229,Fork Fire,CAL FIRE Tehama-Glenn Unit,Tehama,55.0,-122.552,40.0133,2015-06-17,2015-06-17,0 days,2015,2015,6,June
230,Wildcat Fire,CAL FIRE San Diego Unit,San Diego,171.0,-116.8534,32.9421,2015-06-19,2015-06-17,2 days,2015,2015,6,June
231,Lake Fire,CAL FIRE / San Bernardino National Forest / San Bernardino County Fire/ San Bernardino County Sheriffs,San Bernardino,31359.0,-116.89277777778,34.160277777778,2015-08-01,2015-06-17,45 days,2015,2015,6,June
232,Cook Fire,CAL FIRE Nevada-Yuba-Placer Unit,Yuba,158.0,-121.26471,39.2688,2015-06-22,2015-06-18,4 days,2015,2015,6,June
233,Corrine Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,920.0,-119.523943,37.165767,2015-06-25,2015-06-18,7 days,2015,2015,6,June
234,Red Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,135.0,-119.6958,37.072561,2015-06-23,2015-06-21,2 days,2015,2015,6,June
235,Dixie Fire,CAL FIRE Lassen-Modoc Unit,Lassen,60.0,-121.033667,40.875667,2015-06-20,2015-06-19,1 days,2015,2015,6,June
237,Washington Fire,US Forest Service - Humboldt - Toiyabe National Forest,Alpine,0.0,-119.751944,38.598056,2015-06-22,2015-06-19,3 days,2015,2015,6,June
238,Calgrove Fire ,Los Angeles County Fire ,Los Angeles,415.0,-118.535793,34.361007,2015-06-26,2015-06-24,2 days,2015,2015,6,June
239,Sterling Fire,San Bernardino National Forest,San Bernardino,100.0,-117.243878,34.165974,2015-06-29,2015-06-25,4 days,2015,2015,6,June
240,Pleasure Fire,CAL FIRE Sonoma-Lake-Napa Unit,Napa,19.0,-122.181878,38.519132,2015-06-28,2015-06-27,1 days,2015,2015,6,June
241,Covelo Fire,CAL FIRE Mendocino Unit,Mendocino,35.0,-123.248214,39.7806004,2015-06-29,2015-06-28,1 days,2015,2015,6,June
242,Black Fire,CAL FIRE Tehama-Glenn Unit,Tehama,170.0,-122.3638,39.8448,2015-07-04,2015-07-04,0 days,2015,2015,7,July
243,Soda Fire,CAL FIRE Mendocino Unit,Mendocino,23.0,-123.303,39.0263,2015-07-05,2015-07-04,1 days,2015,2015,7,July
244,Sky Fire,CAL FIRE Sonoma-Lake-Napa,Solano,150.0,-122.0789,38.4113,2015-07-08,2015-07-06,2 days,2015,2015,7,July
245,Ascot Fire,CAL FIRE Sonoma-Lake-Napa Unit,Solano,40.0,-122.1578,38.1029,2015-07-10,2015-07-10,0 days,2015,2015,7,July
246,Keswick Fire,CAL FIRE Shasta-Trinity Unit,Shasta,18.0,-122.4397,40.5953,2015-07-08,2015-07-07,1 days,2015,2015,7,July
247,Mill 2 Fire,CAL FIRE San Bernardino Unit/San Bernardino National Forest ,San Bernardino,54.0,-117.0487863,34.0783472,2015-07-21,2015-07-12,9 days,2015,2015,7,July
248,Deer Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,95.0,-121.0157,35.7183,2015-07-15,2015-07-10,5 days,2015,2015,7,July
249,Spider Fire,CAL FIRE Riverside County Fire,Riverside,21.0,-117.43942,33.986204,2015-07-12,2015-07-12,0 days,2015,2015,7,July
250,241 Fire,Orange County Fire Authority,Orange,214.0,-117.7274,33.7626,2015-07-15,2015-07-13,2 days,2015,2015,7,July
251,Cooley Fire,CAL FIRE Siskiyou Unit ,Siskiyou,181.0,-122.5029,41.8048,2015-07-14,2015-07-13,1 days,2015,2015,7,July
252,Lake Fire,CAL FIRE San Diego Unit,San Diego,25.0,-116.73472,33.21407,2015-07-17,2015-07-16,1 days,2015,2015,7,July
253,North Fire,CAL FIRE San Bernardino Unit/ San Bernardino National Forest / San Bernardino County Fire ,San Bernardino,4250.0,-117.478,34.339,2015-07-21,2015-07-17,4 days,2015,2015,7,July
254,Pines Fire ,USFS - Angeles National Forest ,Los Angeles,200.0,-117.683,34.367,2015-08-04,2015-07-17,18 days,2015,2015,7,July
255,Betabel Fire,CAL FIRE San Benito-Monterey Unit,San Benito,25.0,-121.5681,36.8727,2015-07-20,2015-07-20,0 days,2015,2015,7,July
256,Triple Fire,CAL FIRE Tulare Unit,Tulare,430.0,-118.824235,36.085212,2015-07-26,2015-07-21,5 days,2015,2015,7,July
257,Dorris Fire,CAL FIRE Siskiyou Unit,Siskiyou,24.0,-121.891226,41.999341,2015-07-22,2015-07-21,1 days,2015,2015,7,July
258,Wragg Fire,CAL FIRE Sonoma-Lake-Napa Unit,Napa,8051.0,-122.1145,38.4994,2015-08-05,2015-07-22,14 days,2015,2015,7,July
259,Creek Fire,CAL FIRE Sonoma-Lake-Napa Unit,Napa,65.0,-122.43172,38.40958,2016-10-12,2016-10-10,2 days,2016,2016,10,October
260,Baxter Fire,CAL FIRE Nevada Yuba Placer Unit,Placer,26.0,-121.1548,38.9361,2015-07-22,2015-07-22,0 days,2015,2015,7,July
261,Kyburz Fire,USFS - El Dorado National Forest ,El Dorado,75.0,-120.404,38.776,2015-07-29,2015-07-23,6 days,2015,2015,7,July
262,3-11 Fire,CAL FIRE Lassen-Modoc Unit,Modoc,116.0,-121.172117,41.29226,2015-07-26,2015-07-23,3 days,2015,2015,7,July
263,3-12 Fire,CAL FIRE Lassen-Modoc Unit,Modoc,77.0,-121.101623,40.856422,2015-07-25,2015-07-23,2 days,2015,2015,7,July
264,Cutca Fire,USFS - Cleveland National Forest,San Diego,167.0,-116.868611,33.383889,2015-07-26,2015-07-24,2 days,2015,2015,7,July
265,Park Fire,CAL FIRE San Diego Unit,San Diego,25.0,-116.51684,32.682547,2015-07-25,2015-07-24,1 days,2015,2015,7,July
266,Lowell Fire,CAL FIRE Nevada-Yuba-Placer Unit,Nevada,2304.0,-120.882313,39.192088,2015-08-12,2015-07-25,18 days,2015,2015,7,July
267,Queen Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,158.0,-123.784067,41.295667,2015-08-01,2015-07-24,8 days,2015,2015,7,July
268,Willow Fire,US Forest Service - Sierra National Forest ,Madera,5702.0,-119.50014,37.279722,2015-08-13,2015-07-25,19 days,2015,2015,7,July
269,Mark Fire,CAL FIRE Tuolumne Calaveras Unit,Calaveras,114.0,-120.5577,38.052,2015-08-18,2015-08-13,5 days,2015,2015,8,August
270,Sullivan Fire,CAL FIRE Santa Clara Unit,Stanislaus,40.0,-121.20324,37.24523,2015-07-28,2015-07-28,0 days,2015,2015,7,July
271,Buck Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,16.0,-123.774,40.1093,2015-07-31,2015-07-28,3 days,2015,2015,7,July
272,Cabin Fire,USFS - Sequoia National Forest,Tulare,6980.0,-118.54,36.24,2015-09-05,2015-07-19,48 days,2015,2015,7,July
273,Swedes Fire,CAL FIRE Butte Unit,Butte,400.0,-121.38794,39.43963,2015-08-03,2015-07-29,5 days,2015,2015,7,July
274,Rocky Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,69636.0,-122.4762475,38.8863538,2015-08-14,2015-07-29,16 days,2015,2015,7,July
275,Mallard Fire,CAL FIRE Shasta-Trinity Unit,Shasta,75.0,-122.199227,40.509552,2015-07-31,2015-07-29,2 days,2015,2015,7,July
276,China Fire,CAL FIRE Shasta-Trinity Unit,Shasta,212.0,-122.439939,40.415108,2015-08-01,2015-07-29,3 days,2015,2015,7,July
277,Big Creek Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,204.0,-120.15644,37.823,2015-08-04,2015-07-29,6 days,2015,2015,7,July
278,Tulloch Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,112.0,-120.61691,37.83618,2015-08-16,2015-08-15,1 days,2015,2015,8,August
279,Vasco Fire,CAL FIRE Santa Clara Unit,Contra Costa,195.0,-121.68113,37.81629,2015-07-30,2015-07-30,0 days,2015,2015,7,July
280,Sprig Fire,CAL FIRE Shasta-Trinity Unit,Shasta,90.0,-122.20109,40.49865,2015-07-31,2015-07-30,1 days,2015,2015,7,July
281,Advance Fire,CAL FIRE Tulare Unit,Tulare,86.0,-118.9009,36.49845,2015-08-05,2015-07-30,6 days,2015,2015,7,July
282,Mendocino Lightning Fires,CAL FIRE Mendocino Unit,Mendocino,50.0,-123.36316,39.43301,2015-08-03,2015-07-30,4 days,2015,2015,7,July
283,Anza Fire,CAL FIRE/Riverside County Fire,Riverside,500.0,-116.5387,33.5736,2015-08-15,2015-08-10,5 days,2015,2015,8,August
284,Frog Fire,USFS Modoc National Forest,Modoc,4863.0,-121.392,41.399,2015-07-31,2015-07-30,1 days,2015,2015,7,July
285,Fern Fire,CAL FIRE Shasta-Trinity Unit,Shasta,75.0,-121.93244,40.67868,2015-08-04,2015-08-02,2 days,2015,2015,8,August
286,White Fire,Santa Barbara County Fire,Santa Barbara,52.0,-120.2903,34.9522,2015-08-03,2015-08-01,2 days,2015,2015,8,August
287,Francis Fire,CAL FIRE Nevada-Yuba-Placer Unit,Yuba,30.0,-121.18735,39.33303,2015-08-05,2015-08-03,2 days,2015,2015,8,August
288,Point Fire,CAL FIRE Shasta-Trinity Unit,Shasta,59.0,-122.40546,40.3929,2015-08-04,2015-08-03,1 days,2015,2015,8,August
289,Dodge Fire,Bureau of Land Management,Lassen,10570.0,-120.105,40.938,2015-08-04,2015-08-03,1 days,2015,2015,8,August
290,De Luz Fire,CAL FIRE San Diego Unit,San Diego,55.0,-117.2886249,33.4115972,2015-08-10,2015-08-09,1 days,2015,2015,8,August
291,36 Fire,CAL FIRE Tehama-Glenn Unit,Tehama,110.0,-121.7786799,40.3506868,2015-08-09,2015-08-08,1 days,2015,2015,8,August
292,Jerusalem Fire,CAL FIRE Sonoma-Lake-Napa Unit,"Lake, Napa",25118.0,-122.4867319,38.8142503,2015-08-25,2015-08-09,16 days,2015,2015,8,August
293,Cuesta Fire,CAL FIRE San Luis Obispo Unit/ Los Padres National Forest ,San Luis Obispo,2446.0,-120.6269,35.3477,2015-08-28,2015-08-16,12 days,2015,2015,8,August
294,Horse Fire,CAL FIRE Humboldt-Del Norte Unit,Humboldt,146.0,-124.0720419,40.1058823,2015-08-29,2015-08-18,11 days,2015,2015,8,August
295,Tesla Fire,CAL FIRE Santa Clara Unit,Alameda,2850.0,-121.3732,37.3845,2015-08-22,2015-08-19,3 days,2015,2015,8,August
296,Grade Fire,CAL FIRE Sonoma Lake Napa,Lake,22.0,-122.53428,38.831478,2015-08-25,2015-08-24,1 days,2015,2015,8,August
297,Peterson Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,215.0,-122.879272,38.925764,2015-08-27,2015-08-22,5 days,2015,2015,8,August
298,Summit Fire,USFS - San Bernardino National Forest,San Bernardino,55.0,-116.883,34.23,2015-09-11,2015-08-23,19 days,2015,2015,8,August
299,Democrat Fire,CAL FIRE Shasta-Trinity Unit,Trinity,128.0,-122.96174,40.724898,2015-08-29,2015-08-25,4 days,2015,2015,8,August
300,Elk Fire,CAL FIRE Sonoma-Lake-Napa Unit / Mendocino National Forest,Lake,673.0,-122.0,55.23,2015-09-08,2015-09-02,6 days,2015,2015,9,September
301,Olive Fire,CAL FIRE Butte Unit,Butte,72.0,-121.0,26.42,2015-09-03,2015-09-02,1 days,2015,2015,9,September
302,Kramer Fire ,CAL FIRE Lassen-Modoc Unit,Lassen,30.0,-121.194256,41.12362,2015-08-30,2015-08-29,1 days,2015,2015,8,August
303,Oak Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,108.0,-120.30188,38.04684,2015-09-15,2015-09-08,7 days,2015,2015,9,September
304,Browns Fire,CAL FIRE Shasta-Trinity Unit,Trinity,35.0,41.46,40.0,2015-09-10,2015-09-08,2 days,2015,2015,9,September
305,Center Fire,CAL FIRE Lassen - Modoc Unit,Lassen,40.0,-120.553075,40.400196,2015-09-10,2015-09-09,1 days,2015,2015,9,September
306,Creek Fire,CAL FIRE Fresno Kings Unit,Fresno,170.0,-120.553075,40.400196,2015-09-11,2015-09-09,2 days,2015,2015,9,September
307,Butte Fire,CAL FIRE Amador - El Dorado Unit,Butte,70868.0,-120.70418,38.32974,2015-10-15,2015-09-09,36 days,2015,2015,9,September
308,Lumpkin Fire,CAL FIRE Butte Unit,Butte,1040.0,-121.3363,39.5218,2015-09-17,2015-09-11,6 days,2015,2015,9,September
309,Walker Fire,CAL FIRE Shasta-Trinity Unit,Shasta,109.0,-122.52541,40.47512,2015-09-13,2015-09-11,2 days,2015,2015,9,September
310,Munjar Fire,CAL FIRE Butte Unit ,Butte,104.0,-121.8938,39.8707,2015-10-02,2015-10-02,0 days,2015,2015,10,October
311,Rough Fire ,Sierra National Forest ,Fresno,151623.0,-118.905,36.874,2015-11-09,2015-07-31,101 days,2015,2015,7,July
312,Taglio Fire,CAL FIRE Madera-Mariposa-Merced Unit,Merced,30.0,-121.08036,37.2171,2016-04-24,2016-04-24,0 days,2016,2016,4,April
314,Potrero Fire,Ventura County Fire Department,Ventura,50.0,-118.879444,34.15,2015-11-07,2015-11-07,0 days,2015,2015,11,November
315,Cienega Fire,CAL FIRE San Benito - Monterey Unit,San Benito,690.0,-121.32734,36.70854,2015-10-16,2015-10-12,4 days,2015,2015,10,October
316,Gibraltar Fire,Los Padres National Forest,Santa Barbara,21.0,-119.63216,34.4828,2015-11-09,2015-10-29,11 days,2015,2015,10,October
317,McCourtney Fire,CAL FIRE Nevada-Yuba-Placer Unit,Nevada,30.0,-121.194,39.081,2015-09-21,2015-09-22,-1 days,2015,2015,9,September
318,Tassajara Fire,CAL FIRE San Benito-Monterey Unit,Monterey,1086.0,-121.589554,36.3699644,2015-09-27,2015-09-19,8 days,2015,2015,9,September
319,Laureles Fire,CAL FIRE San Benito-Monterey Unit,Monterey,95.0,-121.7556029,36.5696373,2015-09-21,2015-09-19,2 days,2015,2015,9,September
320,Gorman Fire,Los Angeles County Fire,Los Angeles,0.0,-118.7892593,34.6888731,2016-04-19,2016-04-19,0 days,2016,2016,4,April
321,Tulloch Fire,CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,85.0,-120.528836,37.927613,2016-06-01,2016-05-30,2 days,2016,2016,5,May
322,Metz Fire,CAL FIRE San Benito-Monterey Unit,Monterey,3876.0,-121.20059,36.38123,2016-05-25,2016-05-22,3 days,2016,2016,5,May
323,Wheatland Fire,LA County Fire Department/Angeles National Forest,Los Angeles,156.0,-118.354,34.276,2016-05-25,2016-05-23,2 days,2016,2016,5,May
324,DeWolf Fire,CAL FIRE Fresno-Kings Unit,Fresno,278.0,-119.654,36.88286,2016-05-25,2016-05-25,0 days,2016,2016,5,May
325,Coe Fire,CAL FIRE Santa Clara Unit,Stanislaus,120.0,-121.42238,37.17072,2016-06-09,2016-06-07,2 days,2016,2016,6,June
326,Dunstone Fire,CAL FIRE Butte Unit,Butte,91.0,-121.78973,39.33035,2016-05-27,2016-05-27,0 days,2016,2016,5,May
327,70 Fire,CAL FIRE Butte Unit,Butte,30.0,-121.595093,39.624017,2016-05-29,2016-05-29,0 days,2016,2016,5,May
328,Shedd Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,150.0,-120.39993,35.61961,2016-05-10,2016-05-10,0 days,2016,2016,5,May
329,Bryson Fire,CAL FIRE San Benito-Monterey Unit,Monterey,25.0,-121.0381507,35.8378273,2016-05-12,2016-05-12,0 days,2016,2016,5,May
330,Avocado Fire,CAL FIRE Fresno-Kings Unit,Fresno,132.0,-119.38248,36.78769,2016-05-17,2016-05-15,2 days,2016,2016,5,May
331,Athens Fire,CAL FIRE Nevada-Yuba-Placer Unit,Placer,169.0,-121.3090268,38.8390117,2016-05-19,2016-05-17,2 days,2016,2016,5,May
332,Pala Fire,CAL FIRE San Diego Unit,San Diego,70.0,-117.08829,33.41639,2016-06-07,2016-05-31,7 days,2016,2016,5,May
333,Chimney Fire,Bureau of Land Management,Tulare,0.0,-118.08591,35.84883,2016-06-19,2016-06-01,18 days,2016,2016,6,June
334,Coal Fire,CAL FIRE Butte Unit,Butte,112.0,-121.6008,39.595,2016-06-20,2016-06-20,0 days,2016,2016,6,June
335,Frazier Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,86.0,-120.82266,35.70821,2016-06-29,2016-06-27,2 days,2016,2016,6,June
336,Campo Fire,CAL FIRE Tuolumne-Calaveras Unit,Calaveras,33.0,-120.8678,38.22017,2016-06-30,2016-06-27,3 days,2016,2016,6,June
337,Paskenta Fire,CAL FIRE Tehama-Glenn Unit,Tehama,43.0,-122.40142,39.93965,2016-06-21,2016-06-21,0 days,2016,2016,6,June
338,Moore Fire,CAL FIRE Nevada Yuba Placer Unit,Placer,88.0,-121.37704,38.86804,2016-06-21,2016-06-21,0 days,2016,2016,6,June
339,Aukum Fire,CAL FIRE Amador El-Dorado,El Dorado,25.0,-120.6955,38.64107,2016-06-04,2016-06-03,1 days,2016,2016,6,June
340,Hidden Fire,CAL FIRE San Benito Monterey Unit,San Benito,30.0,-121.40304,36.80296,2016-06-03,2016-06-03,0 days,2016,2016,6,June
341,Clay Fire,CAL FIRE Amador El-Dorado,Sacramento,32.0,-121.06452,38.3131,2016-06-03,2016-06-03,0 days,2016,2016,6,June
342,Temecula Fire,CAL FIRE Riverside County Fire,Riverside,139.0,-117.140883,33.476894,2016-06-07,2016-06-04,3 days,2016,2016,6,June
343,Coleman Fire,Los Padres National Forest,Monterey,2520.0,-121.25029,36.01542,2016-06-20,2016-06-04,16 days,2016,2016,6,June
344,Soda Fire,Bureau of Land Management ,San Luis Obispo,0.0,-119.58206,35.01382,2016-06-19,2016-06-04,15 days,2016,2016,6,June
345,Keswick Fire,CAL FIRE Shasta Trinity Unit,Shasta,24.0,-122.46777,40.61388,2016-06-12,2016-06-11,1 days,2016,2016,6,June
346,Camanche Fire,CAL FIRE Amador El-Dorado Unit,Amador,210.0,-120.90265,38.26874,2016-06-21,2016-06-17,4 days,2016,2016,6,June
347,Border Fire,CAL FIRE San Diego Unit,San Diego,7609.0,-116.63028,32.60729,2016-06-30,2016-06-19,11 days,2016,2016,6,June
348,Arroyo Fire,CAL FIRE San Benito-Monterey Unit,Monterey,70.0,-121.3306,36.2833,2016-06-20,2016-06-18,2 days,2016,2016,6,June
